,rmse,rel,acc_1,acc_2,acc_3
0,5.201010632870802,1.4396736942120452,0.36913014881646455,0.605012295851067,0.7276782704823053
1,3.2224496869898553,0.4285477595542794,0.5309822879620453,0.7972735504605877,0.9009303761951959
2,2.0697588564744636,0.32560317196063143,0.6994212705697587,0.9104860220382462,0.9627247141368354
3,1.6463191473661964,0.2963635174196158,0.7714760054403277,0.9406276532073519,0.974838598450618
4,1.4996621430809818,0.28086403234681084,0.8147816444510845,0.9528789804942572,0.9791005832045826
5,1.3731839763584421,0.27329948766907647,0.8391967317951259,0.9591990228909165,0.9817340907765858
6,1.2931384186246502,0.2708229520427647,0.8463610748746502,0.9629294552020172,0.9832964085820896
7,1.245427829116138,0.24994223865110482,0.888704442266208,0.968598095338736,0.9849525565531716
8,1.179475926641208,0.24154913603369868,0.9053785978858151,0.971696654362465,0.9861113135494403
9,1.1337036588298741,0.23928795999555447,0.9110972845732276,0.973527025820604,0.9868464683418843
10,1.120315893372493,0.2374958636155769,0.9144648651578533,0.9745294371647621,0.9873140249679337
11,1.088334040855294,0.23160558672093634,0.9222671736532183,0.9762623345673974,0.9879416850075793
12,1.0857777382010845,0.23582679122241576,0.915787768008104,0.9763878210267024,0.9881392521644706
13,1.074552393671292,0.23656063649191786,0.9142562524596257,0.976810056771805,0.9883212189176189
14,1.0219350786351447,0.2237207782802297,0.9320124156439482,0.9787216186523438,0.9889570777095965
15,1.0083711538741837,0.2195216079256428,0.9361710619570603,0.9795338644910214,0.989269313527577
16,0.9988022989301539,0.22294275084538245,0.9335263949721607,0.9796255310969566,0.9893621188491138
17,0.9786728816245919,0.21552696512706243,0.9405638281978778,0.980530468385611,0.9897418805022737
18,0.9670097009459538,0.21095419641750962,0.9442941466374184,0.9811467412692397,0.9899600584115555
19,0.9511862797523613,0.20938506055234082,0.9457254552129489,0.9815623724638526,0.9901502239170359
20,0.9205620039754839,0.20006918551316902,0.9504511818956973,0.9822934278801306,0.9904294369825676
21,0.9017760433367829,0.19397452340197208,0.9534668993594041,0.9828628995525304,0.990639188396397
22,0.8949832062223064,0.19197458295679803,0.9544625353457322,0.9831006633701609,0.990755223516208
23,0.8845541085769881,0.189780676542823,0.9552939116065182,0.9833132615729944,0.9908485981955457
24,0.8808561296605352,0.18817218381967118,0.9560312299586055,0.9835193690968983,0.9909423144895639
25,0.8764638189059585,0.18723328433819672,0.9565993351722831,0.9836555594828591,0.9910044883614155
26,0.8736150371494578,0.1863427091000685,0.9571107323489972,0.9838049589697995,0.9910572108937733
27,0.8689616189074161,0.18591170524483297,0.957474096497493,0.9839189444015275,0.9911133495729361
28,0.8669710301641208,0.1877474713681349,0.9574976679104478,0.9839799795577775,0.9911472832978662
29,0.8718034544987465,0.1909528276813564,0.9568411983660797,0.9839343170621502,0.9911295193344799
30,0.8675277482217817,0.18761797093633395,0.9577997691595732,0.9841522672283116,0.9912371279588387
31,0.8715424039470616,0.1881674439159792,0.9578937131967118,0.984214213357043,0.9912578525827892
32,0.8566666218771863,0.1850544659059439,0.9589803894953941,0.9844534575049557,0.9913668276658699
33,0.8554101061465135,0.18399911852025275,0.9592947888730178,0.9845177949364505,0.9913931319962687
34,0.8596699273408349,0.19060993194580078,0.9570963845324161,0.984444803266383,0.9913753680328825
35,0.8627150236670651,0.19154699524836755,0.9569893452658582,0.9844128053579757,0.9913680802530317
36,0.8466999566377099,0.1832338589340893,0.9601357303448578,0.9848414179104478,0.9915322830427938
37,0.8383255004882812,0.18265127779832527,0.9606136492828825,0.9849564281862173,0.991592065611882
38,0.8378645484127215,0.18068087278906977,0.9611470236707089,0.985095920847423,0.9916377281075093
39,0.8337181432923274,0.17939951882433536,0.9614317025711288,0.9851468214348181,0.991663235336987
40,0.8274052748039588,0.17434483143820692,0.9627207286322295,0.9854365106838853,0.991793504401819
41,0.8144408268715019,0.17064461779238574,0.9635584817003848,0.985639771418785,0.9918729867508163
42,0.8101777603377157,0.16913828209264956,0.963910572564424,0.9857261999329524,0.9919184215033232
43,0.809250902773729,0.1683591586440357,0.9641231707672575,0.9857981667589786,0.9919422206593983
44,0.8086156702753323,0.16749807613999096,0.9642888538873018,0.9858443986124067,0.9919622620539879
45,0.807398838783378,0.16706953475724406,0.9644527150623834,0.9858853923740671,0.9919858334669426
46,0.8081512451171875,0.16673663125109317,0.9645766073198461,0.9859403923376283,0.9920102019808186
47,0.8113518899946071,0.16678270653112612,0.964645727356868,0.985951096264284,0.9920076968064949
48,0.8068749157350454,0.16654680736029326,0.9646444747697062,0.9859669244111474,0.9920210197790346
49,0.8070423069284923,0.16715314495029734,0.9646852407882462,0.9859910651819029,0.9920302433754081
